Block Height,Output Index,Address/Pubkey,Amount (BTC),Script Type
35880,0,043744f84514a2d7c2c0c5c694e519ec629eb5f08729f50ac0ef6c62933140a41471f17c0791ecea5e927aad0c0ebc399335c96c2b84d581f8ff689bdd2c5025c7,50.0,p2pk
35888,0,0431b5805fb8a3db3e9ff5a101f1a664cae44745290b79c620c7cc25bbf6261cc3217c13132125d83902453de5ce8df63e7e957e1617f4004bedb33f9bc12b87d8,50.0,p2pk
35894,0,041b614053d28a459f0abfc96cdae702185ad4a01a1580c349dadc17a84eef54038a572a598ee792ca8d595460d4fb32d8eaa8db96ba6eb13ba2dc5c873375cb68,50.0,p2pk
35896,0,040a40ab3b45125d3741e4a711138750e203550725a259757aa417e8c5470de370d7c7e7cf8ede9688523142cecfd7f48677208fe4f34c50bebbf03fcb8c81af1e,50.0,p2pk
35904,0,04c3e5f9c8936fe9174e12bfbf5f3c505a9405b57ad989c4363a05c850f2d9c1e652d51b620118727de1d72739e5683b33fe3184c0bb65f66afd81124742d86772,50.0,p2pk
35916,0,049a4b7adc5e97beef999c1638ede923941a29d26503054615e9ef66bfc960fb3c82e7d8a6de1f07bbf8fd9da2d2c5ac2e28ceb547cf5ac7575660b03968d190e1,50.0,p2pk
35919,0,048253eb155aaf5e383c7c4a130b5c2fd4552b0891653213c2be5c7271723b817730218724083cf30cd94d82c37d4e593a312072ca52fcc6a318767e62e9de4bdf,50.0,p2pk
35923,0,04ed3bc9e21ac6ea859b4285ca1c36129a4279038d4b59e77b959b54dd1d03c6e9e8ee5bc92a4d2470b6734db3a1e51f8319042c851abec5325f4a0396f01a8468,50.0,p2pk
35930,0,04fcf9ff571d0015095be5ead4afa621463e96c7a225e9bf4bf77be826ab75bf8252c953b552b17278e2b8196d7fdc80581bcc8421bafebf5744c8d5e40adfbb67,50.0,p2pk
35932,0,0432663c991b686dae14678ce44072ba4a91e8bf148f19fc02564b2c749fe25b805a4d4823ff63722d1e24ecdb578b948d9b7dcfe9219bdbb2c5f0a29337f81c0d,50.0,p2pk
35936,0,046cfed3a602d9eaab45f50e9e07836571b3e3c6788a59d59d44ac2d438e5649e5621ef4db5666b9542681e8e5c7cd79e4714e8c67023ff1feb160f9ab672f35e6,50.0,p2pk
35938,0,04926d4008725786dd1c6e5ccc3df65270b259d6f429fcee8595d7201099173250c1c78507ad5f4863308f9c7fb7807cf455023d9863e5de6539cc561af85595e3,50.0,p2pk
35942,0,04edff17ce3b7bce79baecff8c8cfc78ea76935fcd457da512e7f08ee786add0e60dba74a91668e5c63cd22e74157ac9484a3a331d1520567a657d762ca8794eb4,50.0,p2pk
35946,0,04b21717cf0606b571a74ccec2f1150e4e6ba32c39114584ee443326d2c14db23c7e0f20619827dceefebd0481c03a726fe76d1738e6eeed206613a3e7aa177476,50.0,p2pk
35952,0,045e8f7d36798da3bd5f40d6ecb6656b3eb3e8bbc85e651ce89f0cdc918c85cf222d07fe6a3de1809bd63f055aa28462c2c799af22317c931c4f2aca84a234ae41,50.0,p2pk
35953,0,0443f4c99f6510dab5759a6d18550148bff21e6c975d5dfc1d91f7f7b0321ed81fc821ccc5ef2923bbe53e960c716e498e9b6c35c2d2095f92d7dc7db796bcad45,50.0,p2pk
35959,0,0489c1ef0a193ab7aff682481ff840c58784d2d3840f3451499513ea94a2131624188829210d9559e04b82140c54dc2f76267d0d8a440bf74d78c1af764a3a39fd,50.0,p2pk
35960,0,04ee5ad723d1103d98729d8cf3a741a90fe4675168847aff98aff8786e225fafdf0560d7541240ddb13fd63c2417dccc2008e830764ebca2573770eb01b877b7bf,50.0,p2pk
35967,0,0477b956f28ba528ae5053567557448d25bef8d5986da2d137540f86f021986faee758051f1d3eddc7a2b763f7010b40fd1bdf08cb2ac0d67d447d9d84313d73af,50.0,p2pk
35977,0,0451e8ac695fa0d39f4bbd43059fd56de19ebb6efb9d23b2a7298a922c8b33d305f1caba97cb042deffa6abedd471151a721505f9bd4526cfa921733919678f414,50.0,p2pk
35978,0,04d026e60d9748f6e2f0f3aa7c37a451003525ec6bd6971bb01bed913093d8b410959d7db941ed16e80c81a5cdb375cb39d6fe6724d724d76ff316c19f67db4212,50.0,p2pk
35986,0,0467149a0c42fa8a01c6088610abce740398347113eeae0f83b3fe8f8d08dd6cd61d2e37bfcb02451e01775ec0ef942e755e63a711166d1e57ea19a6f990cb0e72,50.0,p2pk
35998,0,04065b03aa75f063b009b39f917eb45e5494dc9bf4f0a75b78aaee4b40bbfeffec7badf5a7c1746bfe10d37b75874c930ff811db43b0af303b279e6ed1a09e6ca5,50.0,p2pk
36006,0,04cd5242a4cba7406712e9a11c4e2460b5c37214002270341cc028f5c73fbc53cbef488f5e1cfd3c62be7d914ccb05c1f8d9634016c8c3288c82a8695b6f7b3b20,50.0,p2pk
36013,0,0404d257c1dbec2417640126cbdb14f2fb3240609747e11de46fec6e3d74feb12d1cceae7f6732728fcce3dc36ce32cf81cc25de16a98194ba163cd122da6930eb,50.0,p2pk
36017,0,04e8c481c8f2fd9fb4974f758182c615bd230d833cfe2b497a456843ec2998fd26e64a82ab46979911a779bd8e565cf755354235526dca0918c481afe805b019b2,50.0,p2pk
36024,0,04d57c5233ecbc86e1bd295ca940a77335783d37bf0421e02f4fe64a037b98400930f78b15754c643f6391fd9c180580748e271efa656b1536f54280961cc95a99,50.0,p2pk
36025,0,043fb703c4a00edf88f753e40af33940acdb539cf68a4eeba7cd8c201856734990e37bef4b24ed89d82c2220ff60ed7e03b6b638ac56858e5e1295c3bc3dfdb46b,50.0,p2pk
36027,0,042975611b949d093be1723585d8f4f1853a0c43d63654516d072ce012f26e412d9fcd64f951cc88c5a7f40f30148df72c1a55fd9410d8d4d2977bd839cd4ce8e9,50.0,p2pk
36030,0,04e50c968df33bb78c7b82a13443bdee7844cbac1267111ab19e3bc48e56016c229d5bc64080fbd875a7e6dfd5cdcaeeb5bbe2dc7dc918497301eb7feed59a5296,50.0,p2pk
36031,0,0419151be9351beb4e91bf1fba5a897fa86f83ec730456ee61c068d2555907de2678b62f6f2970a0743c9104e6a2dfdd5b12a1ee5944046fb5f33dbc65ee48413d,50.0,p2pk
36037,0,0427bc67e1f371b1de90961c90bd7ef8189a3e489be263743947c52d6185a552d535e3e0b847d0c863bb65f63928854907cf6bdbea3123ffb9d41af50010ce0361,50.0,p2pk
36046,0,04ab8551bf28a116192302cb50e3d79b6a032e3c00e298a003360d43a60c7ec4a98ac2ec8cfb8a9e8c337049209b47af0bf94304d04d4961d543bb6100ccb3c998,50.0,p2pk
36048,0,0490317a74d1fac5d314c7b531b071ff3fff734d2c8fb1ca5baf6ddc78c2fc75eff5aedcd3ee8dae212e7b90c291d12022883f05dfbdd2a79b23bd026de6c3cef1,50.0,p2pk
36050,0,04f60e41460ee49d388b3bbe25c846155632c0fafc353a8ba9b0701075371d918392cd284416b9227d9cd2c7bf995d966537c7c9acaca6d4da94a3454f22ded3f0,50.0,p2pk
36056,0,04849b9f46411d9a37f1497b4a277322cd856b85db00d74abf70be6cd0185d24e2522e6e66fd9f0dd4045aa84d8ea8df8d6e6f41526dcfb3eac2e0a93021f000f9,50.0,p2pk
36057,0,04c4ae57b80abeeaef9c4474c87227662a34c5d794ac597d315729dedd0e15562de2064f6c8edcc68996cfa508fb0d0c090ed11109df1a7347af79849ff6dd0395,50.0,p2pk
36068,0,041d5b5694c0cd97465bd5745907e78eaf16793a9a55de06c402d44f7922e2277adf71675f5c5c707de71021d67d89c8b657aca8cf1d89bafc41985c9ab5788e51,50.0,p2pk
36072,0,04cb7f20b183d14e69ccb5072123d67f517f106a58f65b061879ddbc72f42a4b94833e4160cfc39c9f3d0c7e4d1a3556a646e4cc1025c70de0cc92dddee8f22eaa,50.0,p2pk
36079,0,04ec2a405ab6a902b870745c88408ba96c2315c875c4135b5eb7425b161e22e2e4cbc4de5abe0277dc5cee5632f6be7537d5fa00678d90fab945d4732789fdf4a4,50.0,p2pk
36084,0,041297babfc70efd120da80b9b85b28e43d37fa88d74c13960cba5a872e60b627fa35de51084b6b37015a82f9cbdf4d037a59573bc57fb181a0431a5d2f949a0c3,50.0,p2pk
36088,0,0456cdf18eb71c5fcaa32db7cc827fdabb6e9c7b96de40fb093bf72d1d442a19986262e509b49770388cf5050ed92bdcca90e71651b5274f0583f3f5cfb0fca7af,50.0,p2pk
36092,0,04bb696af180f33a027a556c02bac17b9ea87649c88244d9c7979bfdda5213282ba0eea8a08068ec97afa81b59a3e2090c8098b9f7e5b6bd5ee148e46c99e3b89e,50.0,p2pk
36107,0,04aecc1db48fc0f9d251da7c3a77d21a069d19b0dad8a3ceef6ebe265acf49d2a13be07bac000a7ca88481f255968539248227be083c1c845d52c66fdfed4482dc,50.0,p2pk
36112,0,0465eeaa907904645d1e08a7e209b46a98a5544388c3f7e56db68ed70a70dea6033e4aa46c66eb5050f8cb8f454a1095452e48ca43aba42a1d898aa44d28f25cd2,50.0,p2pk
36114,0,046cb6beeb85803ab37122782eb7429b548748270a9a2a013de787ef495e4c29f6bd93c54c9301ac57143481f53691bd652058d97ebe2933ec6ef4a167d139a015,50.0,p2pk
36115,0,047bcbc312c17b72175a436ae06c687e3816399154545bdbc6d3b7d618b1c1241c699e6ca7be2b09959248b798ea1f27c16b78e98648c6c80b0e889f9dc3785d67,50.0,p2pk
36122,0,049ab6204a1be413c30116454f17d5a38fdeaca311afb4976240af12c7fc644413fc8e8b897a1fbeca07a0187fb603cb05794840b73688e86f03a990af1f8520a2,50.0,p2pk
36135,0,04f865f90e021592e70b19d675388e1387d9554b67f08432bce5266ea2dc65a82798642f8c24df574c4674c8bce40939b5b66ed70749ab1e4bcc0229169d7068ce,50.0,p2pk
36138,0,0482c9789169d08ce806f2a658e0928ac02076c912da7d3995c53dd18572d9546d0fdfa9540572324862b43be23e0e2b634b555e3359e9e0e89812ee6512c69c10,50.0,p2pk
36146,0,04e1a2305ae32c48ca4b395cd62fc78e63cbf5c59e21a9d4a067a8843f07f4fc4d81bd2b76477fd909263a00e75aca50773907d382253a89c531a6e334818d2a35,50.0,p2pk
36153,0,04df940016f9e30d13af29075fbbd650a8d267a31814c5ad8dead8c2bf6d495fe9302d35538949408b22990094d9f866e074036f795bedf96abe5d86ce2389dab4,50.0,p2pk
36162,0,04d9af9f9f6ae837cb3b80f389bac47d68d36681ed927d6140aa609827e4378ff44be3c9313cabc0dd767b381dee461c34e6a43216a7fa9b44f46004247d9580c8,50.0,p2pk
36172,0,0491b5aca22b6d5ec3c232ce5c54ed7586805d11612f8ebd6681e066c55a6bc83a8a8d0c94cb92b917abb1eca4ae83bb06170397e39807bd5af4817fce6146bb56,50.0,p2pk
36183,0,0400e4b3befd620ef103290f8f760fc1e229ba1e10df82fc68c2fac1199c3b82ba591358afa60b05878d522125372e904014ac7b314399bf3272a3c8ec774344de,50.0,p2pk
36189,0,04fb3db4e40c3fd262c221590b5ccc7bbc670594993e112227b5a8ed27e1f223ab78229478bff2bf587d55a5fd57a07b247410e77afcfc0492dbb7293e9b7078a0,50.0,p2pk
36191,0,049ce2be76e0dda1d7ea6d2ee54fe3941a350ab30cb8853002b7c04e7e8268cbb1cd0db96023ba37782976b33d7433ab85e91bdf8bf405c6fa64dd5f0da80c5f51,50.0,p2pk
36197,0,042f063f86f55b973b6dcb1935591bb268cbb73a4ae252230bb35291bfcc09d4286b2b80c140b6460ead3cea1e7053e64833cd04cf5d0e7a2b9c406539dafe06c0,50.0,p2pk
36208,0,04facfd675f3ecd870a09f8056bf017d1e5d6e9554d3cae7d2709c0cfdeb9837e48615bba164d7aff5bf39768739e5e11320027118cac1c1f04e68424ddb4bb2b0,50.0,p2pk
36223,0,04fb40befee1d914339d45b15b0283c39a612a14689de7d64d8d2c888e9afe833098030459dfa98015ade8ae64371b7e07787ac030afa3894e8ae87c5a12ef0a05,50.0,p2pk
36224,0,04b0b369fcf8a2b482146a8962f4e138544d5d2ec1788c080dbc57a6bc5be3d0cda663059907338567f1786911c84be3c057b3514da78448d8aa5fcbd982f8d53a,50.0,p2pk
36230,0,040e52e9caca4bbc9fa7e7b88ff6dbfa2d736b613fce9b4cb00d20aacd168c3620221e7d63ca821540186b3eff9a52dfcfcda8278531103e37ab68230f7e8ce6b3,50.0,p2pk
36235,0,04eb0f03fbd13a884f7015b1374bdecf19efb5c9002840e47cc214c03bc919ec9da0248fecbecae75125e65ab57e23c443e167d26ea3d9493311f0822653df810e,50.0,p2pk
36239,0,046958f5aac8fc86b13be759201de508f294ed1c3bd66bf7a5ea839c4538682e7d3ab0309ee1ba7dc83a0538513a1cb47dae38eea8f89b4004a5b717e35a756696,50.0,p2pk
36248,0,0408e2b1f9a73a6151217a5a594389835af362c0b2fb50eed83c0ae91d21f9764ec47106e191f2b54b5474d0c158e4a399d015b9894806b3ffadd6f8d36a7f9a78,50.0,p2pk
36251,0,0414b00266a2bb51a558d73b989567776a4209db40c5affd1cd1f4f43529cbcd58b2595897ba9db795f410df3f13c390a320cb130ef264d6fba7e1de5dc71c4fcb,50.0,p2pk
36260,0,04974ebae76cecd2a59fa561ea87c13bbb0dc7ed06e35e8dad4a25f80e8fd2a5afae5febfe60bad1c7977edd335f0fc6f0448eee6bb5a2b46c4ac0f3038ceafd74,50.0,p2pk
36262,0,0460bb8095965b6ff55ff8514c98827c7a2334b0789a28d147876e99ef110498feb46625370bd7011d9142a47ada213841c456dbbc6fc2f4b31f8e177fe268e23a,50.0,p2pk
36264,0,04437d2addedfccd3329ab3ea5a09b903dafa2a56dea90c63f7179ee52cfd1308f4982747b4be99432220f15211eae2ed8a9940a8563cbf0ed101647069c35ea5a,50.0,p2pk
36273,0,04ae663253f67905a1a1c903e722cf29624710f921d667490a49b6bfab084c8473957dc9cc5ee16b3ebebe41b02fa4bd32006bff321d41be7ceada9938ae417152,50.0,p2pk
36275,0,04dcc699c71d4601d711751ba88b091df29efa0e7b6777d488f3a5f6e0dee7e0f4474c680ed0fec83c7296cb5a3c46922463270c8012f17aadd7d593e327a6e32e,50.0,p2pk
36287,0,04658c9133f4fcc297efc07464904d9683a9440d216ae887cc708ef9501947192df44a04eaff8cfc298e8ed48b5029a4e6155cf4961df43bd1ffd5dfec30e30a7d,50.0,p2pk
36299,0,04c4128ca4a7664c5d916b2e064c13bb330771237bc69218ac915eeea9a6eb2f51b3d756dba49562df27f83c78eb08e996cefc3e9ff4ce1842824b55deade8d69d,50.0,p2pk
36308,0,045ddf8cf4db0d6266e890d8e93ea2e668bf275749ee2aded9d6f3199cde947df41625cf4cbc8ddb4c45cdda406329ea74857d4bb0c5709b349c0215f637b9a214,50.0,p2pk
36314,0,0465808b9268dd66e8559444fa24a362dd28fde190b10431cc2b6d2ee72140c8a960d8ec3a4af3577a0fc1bdc6a4aa2cb185f66812ca506506947140ec73917d14,50.0,p2pk
36323,0,0482f6b32d32c749dfc5df31aa6843cdd4ce1b57d73404ed89156a46f53427023eb638fcddf1f65adf370e3ff00d88ce0accbce42066badd564d933d86a52a85ad,50.0,p2pk
36327,0,04cb50c4292f1ee40cd3d4654a895ebc48010e660e4ff7abbaf6da30187dbf583bbf22f14796701803da3be1df485dd178fcb98181aee6b7ab84959ad77e8f9ea0,50.0,p2pk
36334,0,0499282e3a73f590c36eebd9d2a25c748ae2be499dc97d0265edea6de8270fc36088de6965cfeea4b2e61765328e3e45a4f90acaaf2dcc91bcb1d98bbdbe199619,50.0,p2pk
36343,0,04ac8b7dcc831c0dcbc56ae3462ba66a5418f84cfb46397fba1d385503422d5b21a85e04c1634f7555fab2fead03c1e81603f9976ef597e4e9d3adfb796699193d,50.0,p2pk
36349,0,042cb20cf1806cb1214599fffba03f4e221fc1deaac8cf9aeef4977e4bb10ae243e890ed306c2c763414bd2888c9ba8ae34dceb1c491dfe786c7ad332fe03c9377,50.0,p2pk
36354,0,0412151043ee3a8145b0668ac86cd98c0771959d35b0996c5b6624c06632e82132adcbbdcfd922b09c7b5c9e1e629ab17261c4076425db931c3456e82f9edfe9fc,50.0,p2pk
36359,0,042f2c4db0469deb6d1364531998c69211fd66a0571ccfcb82c4240ad1de056a07e3faed9a1b37dec11c5b1990387274856bfcba9e04dd3c1313278140c44c75b4,50.0,p2pk
36364,0,04ba3971fac09885448e2278ba2ef288094e0f952032c8e37600ef95d9bddabd1ba05ab294ed53c23dd59da28f71a5317b6b11a4197dd87b527ddf2f2c57a90f0e,50.0,p2pk
36368,0,0473bc67fe1753bf746359a7963275371b3ee9ffcb2ae6ad183d7923380dfcf3c3284cb4b1d3726b6362461afd050b7248b76cc351c1fe63954fee2757d267ff38,50.0,p2pk
36374,0,040c070d2312a2e3541f26d332f159c32b847449addbc5b4e44213c3ce2fc0abf4ba5339898aaa4d535d389514799e0da7f43b2558e27d5ec62a2f2d6aeb5d9e2f,50.0,p2pk
36378,0,04ab1d8892dacb5c6c17be6cae3f7d1d8ca09f470a47439c8bb1188f4347395e09e02509edb799ffd09f234d12f5162f0245ee1c69fafd5159123022d864ca2334,50.0,p2pk
36381,0,042e86f0939a517dd5da7ae078c134103131b30dc1de3f73228bb626c7ac79e32dec05f65f12a0f17467029516d7419de51766386a6cabbde0617a48753a405f61,50.0,p2pk
36383,0,041a2c6898dd063fdf75dcd31582297bd5ba6b2e779f38d580e80b397c99b204ff939af459f3de968dd53e1341f09ede192a4d98a21d8b5663bba4f564fd7ece8f,50.0,p2pk
36388,0,0473fbd616b82776f608bb4c0f908bf2ac5ed9bf4765eb04711509c2c6128789ee0b1f165521179986720ab4669a67bf57e34081a677e222385c29dd81772e4592,50.0,p2pk
36395,0,04f515e8832eb6011bf0dfdabc4ad9989ccae68edbb2a3f0d334c6d137f0a0791faa4289b566a25250ee6f32e03db280eea658f72d553a89a8bbf72d95991092ae,50.0,p2pk
36401,0,04020c3f54a1b0f1009126df5fbbfa81b8171d435b995a5818b80e7bd69bf053266329cbc6ba9336de5e96ca2e0b3808799e848c705309a5177038bc0116d478f9,50.0,p2pk
36407,0,0497fb4aa1a85b990a60f218efbbad18ef4159db1058dd37161dcf620f070ad2787bf8900c73c48bda4360ea478a8c789e84d807bed9c0156bb457dba2e0ef2586,50.0,p2pk
36417,0,04b804ff4b5fba68a907fd492de5a5b20ce30a82f210b25e3d6016826ae661b3fcb1f583691539641762a5da775306dc17707ca056918682200cb33fb044f92fd7,50.0,p2pk
36421,0,044d339dbff2694b832ddba94ff55553b8d860945f83b43c1905b12b9b828462e2e5ca4808eb26884a7172200c3f84d2de7cb923b98a9f9a464f149fd60ca2e5d8,50.0,p2pk
36423,0,047f2b941ca193c3a61946534a14ccbac9ae90c4cbb2fc14cebfc6de01e6b85cf43fe2b240a1937474a1c7d5a12c67c794923c95bdef634d7429cbbde0bd6c3896,50.0,p2pk
36432,0,04f41ce3d8f550e5b132fb81ae0ef6079aa5b8a0fa347cacb661e1cf9ea64d73f4d67d39b8e732e53c8a8d6320771319b272b7a0ffffd9afb7a397c9d4dbb5e90a,50.0,p2pk
36437,0,04145aae3f8104846207030b1613cfd7591467f08edb59707705b6b529caae4d23eafd511ebe014aa6bdd80b9c00422022fed41f43492be6be9c60acfa3edd21c1,50.0,p2pk
36454,0,047a0ce6e6b30c84f124e340db032da636a1def2eca65b8042a560f60fb1d217d42e2a5ed068727d5dd1c606c2f5228770d1e71f0d2a042752a38cb1c26382690c,50.0,p2pk
36458,0,04ea398dad301459983e78b18d2488642630fc2117ed4cfddb77d5fc69f5e938aea7d519b60f7921815a606e05bdc7c8c07095ad20691cbce1430ac4ccb70dbad9,50.0,p2pk
36464,0,040c483a61f31215f290f0daf913d4d2c950ed740c9c4554362472679f456ca7095448cd64551516cf1d97376e865e24a84002366dfb11f1787d0c8e58546f9841,50.0,p2pk
36466,0,04ba03496001cf0250e6ca29f10cd8a6afb56427a5bb9672986d76c8c4d4c26d7be17c31ae43e9785be7b48886503676b21154bb607c96333f428491653ba48335,50.0,p2pk
36474,0,0468f3486856e76429ea401d308bcb5823afc2eae8a012772c5b85add8285793bbb5da17c94aa5b336ed80198b37aa264ccb7a8ec01d69aca23b191c3fdc5cb7ed,50.0,p2pk
36485,0,044f72011bbde6ed564a352d8c5b87aae1da227728dd79b475a50b7babbf37ef301bf5516133242c92e023994082ee583ce5bdc7475d8f9ce57816631d4f86596f,50.0,p2pk
36493,0,044a0f75b808caaee8f5a2a77aab813d7cfd395b52410bdaea8ce3487997a9b9dd72cd3156d8645e3cc10c47875ed887124a0bdc8826e4fd796d6c6ee8f08db950,50.0,p2pk
36501,0,0438eda96fdd99df731ef6744859da9274888c660dae979dde23a59076893c3ab3db83b9259434eda23b0b04b332fe1cbab44ed7602c9a31ccf0e979aa57e03bad,50.0,p2pk
36502,0,0492a383daf61f22fd7569006c06ab5f775ef74f163f8d26cf77a8b238608644e51706373c042d7859020289e9e5768d4201c4095244be9208042c5cd0c7f57a35,50.0,p2pk
36509,0,04aebcf1a30f58917ee6c276e1a2d35e3d334612c4d671dfa47509cc221a3841df465be88c1b64113f0d270ded9a14afe4c3d1e9bbfeea2ffc57ea3e4cad8052c7,50.0,p2pk
36513,0,04120455f8f212f59c4659054d557f51d6d25c3d058c36b656cad49d1b0af334e60fc7d88b96cebed19b10519c6bc0235647acd9ac18f912c4d5e635f66d035d17,50.0,p2pk
36518,0,043dc15adb42d7a54376199008a62c59d0c8307e9c7d3b292abb8cb4ec4d880aca0f6ed23efd860b67f955cef07e220e59fd30a7551fa481ddcf4f82f1088b2655,50.0,p2pk
36524,0,042fcd60d6c69803547efc7b5146faa8454eb87bf6fcef7388a02ccca72a763c70f85b72f882929a6235882130963573d95487ada8ca47fa5fa331a705aefc7694,50.0,p2pk
36535,0,0431f403c443a60d8e6b1b0cd1bd6fe8432b75b5f4ff4c80e48a24690a834273c3493b356721c4899aa45ef10ed383d39ffebf72405dd9f44398039766f288958a,50.0,p2pk
36538,0,043ea3bb005671abf8b03cbbcae6a2951247ba77ed4713eaf0d1526a82a6e31eec34ba9f89a7e3cbde9f1be17f061421160b741e2d79dda4307b484b659fe69ea2,50.0,p2pk
36541,0,04e88988afc2ae9c72283f7bae6c44de70d79295e86bced37ddd528673054d0d6693a016492b674b0fc78f4ac322cbe4341f5df1c798c5596a60e019014401b7ed,50.0,p2pk
36550,0,0430be71e22ecd318e3f04c30108bf141cf7f7a89144a24f1c6d0dcb3307df32faa788ebef4656a9290122ef55ef4b3a636271d9fb19b5ece7e66a093ea5b8ca0b,50.0,p2pk
36555,0,04004043f724fc61ccb6c401d44c1de756555c1a82e01abaf909eb1bb60ab12dac73169920732b3f2f232cb9deacbb28344fa0462467518848413f72a1bde985b7,50.0,p2pk
36564,0,04b8e56687e4c8c0bf87eb21db9a1b96d431a1337375438a429ef48cf92e382c112cbddd174c0c315770df1954cdeb46d4c5214afc8bf3f3fc996dfefe5092d058,50.0,p2pk
36569,0,0436c768c6282bcdf6c4127df509523ee489919e175213087d422803a668809f1a25935f3bc6b5833ef889cb14dd63df9459b199a98b7a13047f52a3f8280cf917,50.0,p2pk
36580,0,04911bed8a031bc64fedbb46ecdcd5fd85d4dbbe019e2294e465c3bd9c027b044e22d44094e88cda8218ae15ef8469586417217c77c55e10fb8de347d34c35889b,50.0,p2pk
36585,0,04c0d7fd1d2408b49b2f3196bd9890117581202f3f46b8ec8ddf246c32334d6139324061e2c9853d4796aaee7b5c312fe510b01933597f33a4d88b73059d0f70dd,50.0,p2pk
36588,0,04448321c09073ecc1a771d742e44d7a186afff1d6f3dffd5328d329cbbca903fdf7ccda398bde42d63a734e892cbef75b0ad224f157850d2e1dc1872c0057fa83,50.0,p2pk
36598,0,04512746e4d1e63b910abb9890f8e8bef0db71ec902812737c11aae8e8a58249d112492f7314c7fc0ed2517075a8dc2c46e61fa975fa3cf9683abdffbd1597ce94,50.0,p2pk
36604,0,04b87178ee66b759b7b0951e066693469fc0330362ce23c99b8b7ece412f4d1ff4713f4d1b6be5b85729760fd28b674a82b2129ff25be28b467ea6d5c6870aaa18,50.0,p2pk
36610,0,045216220b9c58eddc60fff5de94ff61fb375ce509e7b3432a4a87cd9f39e4690e47990d9614bc88605b9282fe389aedb17930adf047bf2e8e9490dd93cbadc3ec,50.0,p2pk
36619,0,042e9a5359214e9a36bd2f6d22cfcd5ef8f44f0bee0fea5bb148ea105d8fca6a4f719680ad9b5bcd98c7f1286ff6dbafed9e7098bea5356e417ff44b74c9806427,50.0,p2pk
36630,0,04332c9e5360ef199c7f798d2431e16edd8c94aa84b339151b89955116e4c0c0e40887275ea11f54b10e04e40c3c41b1edbb78c8176adbe6a39267345ffd3fd8c4,50.0,p2pk
36635,0,04e3c7b85d602220395884438d519654a86ce5552a796768ff181346a7f9bea3ba33f37906fe52f8209c488bc6a3e519438302cddd35def8b8da9f83540bbbb5ec,50.0,p2pk
36642,0,048fd6cadebd808834c20bd6ee69860c8cbe7d33d199365b749ffc4efee152e8125c4ed99ec5f491978399d052f153fc39723fc3454d9e10356d31285af0bbcce8,50.0,p2pk
36646,0,04368e102486057d38f2d4ddb72179344fa7b25017c9e21a642aab7d0162d70be265c08d3199ee397e9dc740b0cc53abd95bd383aedcabb10629e06a27f0208ac5,50.0,p2pk
36655,0,04671401eb1c439ae9af3eaefbce27afb26dc8aab138f073003031b8dc155142c57021cce38b248ede81382b258acbb8bf12ec6190192a6e253f3b94a2cd689ff7,50.0,p2pk
36661,0,04b7a4e65ac0df7fb4984a23d2299c14a752f0375457f3c8304ad5794fe3e535b605a0f8387cfcb7eeac78edf061ebccad92ec0bfbbdbfd03db4f87814aad9286e,50.0,p2pk
36665,0,040a807757a7cfd76f5ca76fd39f08a57bd3483968a2f3b2cc383f0fab55e6bb7b27442b29b757cf3765def0d1dc1241a4ac72655efbe4d9b8fc68533450d0338d,50.0,p2pk
36669,0,04d586c242083b322b9f38810d8fca0ef6158a8091873a37bd418da0d9d5a152ac992cb995f7d0f140bd255aa62a3c40726b0eb7c752c2417eed55a87d711d6d4d,50.0,p2pk
36683,0,045bd7785f182074be1a54d021814b0ecca432c96d26241213c7521f61529f106984be4afb608693ada857d4eda8a272261404bc32edf17a2b62676e779d0329d9,50.0,p2pk
36694,0,049859aa4d51d39a98da97b6e3accbbbb2279baf328ea2447ed36c01e362d600933d40683980e67db432d5c58a93298bada1c6dbeae8fd2c2bac665d981d65423f,50.0,p2pk
36696,0,0495697969330c4038d5e9e500ba7b6b6de7b948c9af9de9d2940ebc35e92ca594abe2a45febba87f73227899093f1f8d9e9a9dc3a0909fe7d6f2b416459018a8d,50.0,p2pk
36699,0,046252d30c2feefbc51184a43b4b4975035ce3c5b4fedee73487b84d99bd06a7cdbd4ea2af7f213a7c3d6c8ec7589dcba83830a89c0332e9b8cd7a03d2ebb406c5,50.0,p2pk
36701,0,045e2dda8d5c40cce1d15e84a5e508e010beba8875929dcf5fba2fca9a4563f7086bb5f866a5427f98bc5c9247ad76b7121f71abc4407b510c03bb5cbe52b90fd4,50.0,p2pk
36711,0,04492911ef75e9a7733bd2e3649b000c274c0285eb9b70ebb2a9a77ff6570c5ff57bcd1aa2e9ef2802cebb1822096401b5bc15c823d4e42ae001c686f113307027,50.0,p2pk
36718,0,04f66eb91d6aeebaaf2aeea4219a46cf81e8934eeaf18f78f1cbd95d81f7131d4fe6b6ba08f873fa9d1391a4a4f28f00a5640cea405e52743bf342d160b3282fae,50.0,p2pk
36722,0,0455ef3626716a06a524c4ee11ef911bccc08078030373aa13479fae4fd5f7ce62a8d29bc2a510ead71c3b24b3ef0f245f5cb173238ade28a3ab0963f02f1df78b,50.0,p2pk
36725,0,040809e809a96a18638a72f8aaebf11f36ff7d981706dd91c493f6e74606d5dca308048168fce10af3488be4b0925b07660780e115ca7b9800940214951917207e,50.0,p2pk
